"event"	"age"	"PDF"	"CDF"
"Event 9"	"-3494.5"	"7.10799524937138e-07"	"0.000128855863879183"
"Event 9"	"-3493.5"	"9.47799366538293e-07"	"0.000129803663245722"
"Event 9"	"-3492.5"	"7.10799524937138e-07"	"0.000130514462770659"
"Event 9"	"-3491.5"	"7.10799524937138e-07"	"0.000131225262295596"
"Event 9"	"-3490.5"	"4.73899683269147e-07"	"0.000131699161978865"
"Event 9"	"-3489.5"	"7.10799524937138e-07"	"0.000132409961503802"
"Event 9"	"-3488.5"	"7.10799524937138e-07"	"0.000133120761028739"
"Event 9"	"-3487.5"	"9.47799366538293e-07"	"0.000134068560395278"
"Event 9"	"-3486.5"	"7.10799524937138e-07"	"0.000134779359920215"
"Event 9"	"-3485.5"	"9.47799366538293e-07"	"0.000135727159286753"
"Event 9"	"-3484.5"	"1.65659889281213e-06"	"0.000137383758179565"
"Event 9"	"-3483.5"	"1.41969905114414e-06"	"0.000138803457230709"
"Event 9"	"-3482.5"	"1.41969905114414e-06"	"0.000140223156281854"
"Event 9"	"-3481.5"	"7.10799524937138e-07"	"0.000140933955806791"
"Event 9"	"-3480.5"	"9.47799366538293e-07"	"0.000141881755173329"
"Event 9"	"-3479.5"	"1.18269920954298e-06"	"0.000143064454382872"
"Event 9"	"-3478.5"	"2.36949841634573e-07"	"0.000143301404224506"
"Event 9"	"-3477.5"	"2.36949841634573e-07"	"0.000143538354066141"
"Event 9"	"-3476.5"	"2.36949841634573e-07"	"0.000143775303907776"
"Event 9"	"-3475.5"	"9.47799366538293e-07"	"0.000144723103274314"
"Event 9"	"-3474.5"	"1.89359873441329e-06"	"0.000146616702008727"
"Event 9"	"-3473.5"	"7.10799524937138e-07"	"0.000147327501533664"
"Event 9"	"-3472.5"	"1.65659889281213e-06"	"0.000148984100426476"
"Event 9"	"-3471.5"	"4.73899683269147e-07"	"0.000149458000109746"
"Event 9"	"-3470.5"	"1.18269920954298e-06"	"0.000150640699319289"
"Event 9"	"-3469.5"	"9.47799366538293e-07"	"0.000151588498685827"
"Event 9"	"-3468.5"	"2.13049857608128e-06"	"0.000153718997261908"
"Event 9"	"-3467.5"	"7.10799524937138e-07"	"0.000154429796786845"
"Event 9"	"-3466.5"	"1.65659889281213e-06"	"0.000156086395679657"
"Event 9"	"-3465.5"	"4.73899683269147e-07"	"0.000156560295362927"
"Event 9"	"-3464.5"	"1.18269920954298e-06"	"0.00015774299457247"
"Event 9"	"-3463.5"	"4.73899683269147e-07"	"0.000158216894255739"
"Event 9"	"-3462.5"	"1.18269920954298e-06"	"0.000159399593465282"
"Event 9"	"-3461.5"	"1.18269920954298e-06"	"0.000160582292674825"
"Event 9"	"-3460.5"	"1.65659889281213e-06"	"0.000162238891567637"
"Event 9"	"-3459.5"	"0"	"0.000162238891567637"
"Event 9"	"-3458.5"	"9.47799366538293e-07"	"0.000163186690934175"
"Event 9"	"-3457.5"	"1.18269920954298e-06"	"0.000164369390143718"
"Event 9"	"-3456.5"	"9.47799366538293e-07"	"0.000165317189510256"
"Event 9"	"-3455.5"	"1.65659889281213e-06"	"0.000166973788403068"
"Event 9"	"-3454.5"	"9.47799366538293e-07"	"0.000167921587769607"
"Event 9"	"-3453.5"	"7.10799524937138e-07"	"0.000168632387294544"
"Event 9"	"-3452.5"	"1.18269920954298e-06"	"0.000169815086504087"
"Event 9"	"-3451.5"	"1.18269920954298e-06"	"0.00017099778571363"
"Event 9"	"-3450.5"	"4.73899683269147e-07"	"0.000171471685396899"
"Event 9"	"-3449.5"	"9.47799366538293e-07"	"0.000172419484763437"
"Event 9"	"-3448.5"	"9.47799366538293e-07"	"0.000173367284129976"
"Event 9"	"-3447.5"	"9.47799366538293e-07"	"0.000174315083496514"
"Event 9"	"-3446.5"	"9.47799366538293e-07"	"0.000175262882863052"
"Event 9"	"-3445.5"	"1.41969905114414e-06"	"0.000176682581914196"
"Event 9"	"-3444.5"	"1.65659889281213e-06"	"0.000178339180807008"
"Event 9"	"-3443.5"	"9.47799366538293e-07"	"0.000179286980173547"
"Event 9"	"-3442.5"	"1.18269920954298e-06"	"0.00018046967938309"
"Event 9"	"-3441.5"	"4.73899683269147e-07"	"0.000180943579066359"
"Event 9"	"-3440.5"	"7.10799524937138e-07"	"0.000181654378591296"
"Event 9"	"-3439.5"	"7.10799524937138e-07"	"0.000182365178116233"
"Event 9"	"-3438.5"	"4.73899683269147e-07"	"0.000182839077799502"
"Event 9"	"-3437.5"	"9.47799366538293e-07"	"0.000183786877166041"
"Event 9"	"-3436.5"	"1.41969905114414e-06"	"0.000185206576217185"
"Event 9"	"-3435.5"	"1.18269920954298e-06"	"0.000186389275426728"
"Event 9"	"-3434.5"	"7.10799524937138e-07"	"0.000187100074951665"
"Event 9"	"-3433.5"	"1.18269920954298e-06"	"0.000188282774161208"
"Event 9"	"-3432.5"	"1.18269920954298e-06"	"0.000189465473370751"
"Event 9"	"-3431.5"	"9.47799366538293e-07"	"0.000190413272737289"
"Event 9"	"-3430.5"	"4.73899683269147e-07"	"0.000190887172420558"
"Event 9"	"-3429.5"	"9.47799366538293e-07"	"0.000191834971787097"
"Event 9"	"-3428.5"	"2.36949841634573e-07"	"0.000192071921628731"
"Event 9"	"-3427.5"	"1.41969905114414e-06"	"0.000193491620679875"
"Event 9"	"-3426.5"	"1.65659889281213e-06"	"0.000195148219572687"
"Event 9"	"-3425.5"	"7.10799524937138e-07"	"0.000195859019097625"
