"event"	"age"	"PDF"	"CDF"
"Event 4-E6"	"-271.5"	"0.00154579735575904"	"0.198345693109857"
"Event 4-E6"	"-270.5"	"0.00164899717922543"	"0.199994690289083"
"Event 4-E6"	"-269.5"	"0.00157079731299412"	"0.201565487602077"
"Event 4-E6"	"-268.5"	"0.00159999726304468"	"0.203165484865122"
"Event 4-E6"	"-267.5"	"0.00164059719359444"	"0.204806082058716"
"Event 4-E6"	"-266.5"	"0.00162399722199035"	"0.206430079280706"
"Event 4-E6"	"-265.5"	"0.00168329712055195"	"0.208113376401258"
"Event 4-E6"	"-264.5"	"0.00163019721138465"	"0.209743573612643"
"Event 4-E6"	"-263.5"	"0.00172709704562779"	"0.211470670658271"
"Event 4-E6"	"-262.5"	"0.00169789709557723"	"0.213168567753848"
"Event 4-E6"	"-261.5"	"0.00162919721309525"	"0.214797764966943"
"Event 4-E6"	"-260.5"	"0.00174269701894248"	"0.216540461985886"
"Event 4-E6"	"-259.5"	"0.00170209708839272"	"0.218242559074278"
"Event 4-E6"	"-258.5"	"0.00173539703142984"	"0.219977956105708"
"Event 4-E6"	"-257.5"	"0.00172709704562779"	"0.221705053151336"
"Event 4-E6"	"-256.5"	"0.00168439711867029"	"0.223389450270006"
"Event 4-E6"	"-255.5"	"0.00174479701535023"	"0.225134247285357"
"Event 4-E6"	"-254.5"	"0.00166559715082951"	"0.226799844436186"
"Event 4-E6"	"-253.5"	"0.00165209717392257"	"0.228451941610109"
"Event 4-E6"	"-252.5"	"0.00175729699396776"	"0.230209238604076"
"Event 4-E6"	"-251.5"	"0.00176149698678325"	"0.23197073559086"
"Event 4-E6"	"-250.5"	"0.00169689709728783"	"0.233667632688147"
"Event 4-E6"	"-249.5"	"0.00172079705640456"	"0.235388429744552"
"Event 4-E6"	"-248.5"	"0.00171869705999681"	"0.237107126804549"
"Event 4-E6"	"-247.5"	"0.00169479710088008"	"0.238801923905429"
"Event 4-E6"	"-246.5"	"0.00174689701175797"	"0.240548820917187"
"Event 4-E6"	"-245.5"	"0.00174899700816572"	"0.242297817925353"
"Event 4-E6"	"-244.5"	"0.00164479718640993"	"0.243942615111763"
"Event 4-E6"	"-243.5"	"0.00162289722387201"	"0.245565512335635"
"Event 4-E6"	"-242.5"	"0.0016811971241442"	"0.247246709459779"
"Event 4-E6"	"-241.5"	"0.00176039698866491"	"0.249007106448444"
"Event 4-E6"	"-240.5"	"0.00170419708480047"	"0.250711303533244"
"Event 4-E6"	"-239.5"	"0.00169689709728783"	"0.252408200630532"
"Event 4-E6"	"-238.5"	"0.0017280970439172"	"0.254136297674449"
"Event 4-E6"	"-237.5"	"0.0018166968923583"	"0.255952994566807"
"Event 4-E6"	"-236.5"	"0.0017697969725853"	"0.257722791539393"
"Event 4-E6"	"-235.5"	"0.00178539694589998"	"0.259508188485293"
"Event 4-E6"	"-234.5"	"0.00189479675876066"	"0.261402985244053"
"Event 4-E6"	"-233.5"	"0.00180619691031957"	"0.263209182154373"
"Event 4-E6"	"-232.5"	"0.00193749668571817"	"0.265146678840091"
"Event 4-E6"	"-231.5"	"0.0019124967284831"	"0.267059175568574"
"Event 4-E6"	"-230.5"	"0.00191769671958799"	"0.268976872288162"
"Event 4-E6"	"-229.5"	"0.00192809670179778"	"0.27090496898996"
"Event 4-E6"	"-228.5"	"0.00187709678903823"	"0.272782065778998"
"Event 4-E6"	"-227.5"	"0.00190519674097045"	"0.274687262519969"
"Event 4-E6"	"-226.5"	"0.00191149673019369"	"0.276598759250162"
"Event 4-E6"	"-225.5"	"0.00193229669461327"	"0.278531055944776"
"Event 4-E6"	"-224.5"	"0.00181039690313506"	"0.280341452847911"
"Event 4-E6"	"-223.5"	"0.00192399670881123"	"0.282265449556722"
"Event 4-E6"	"-222.5"	"0.00193849668400757"	"0.28420394624073"
"Event 4-E6"	"-221.5"	"0.00185629682461865"	"0.286060243065348"
"Event 4-E6"	"-220.5"	"0.00188129678185372"	"0.287941539847202"
"Event 4-E6"	"-219.5"	"0.00197499662157078"	"0.289916536468773"
"Event 4-E6"	"-218.5"	"0.00188649677295862"	"0.291803033241731"
"Event 4-E6"	"-217.5"	"0.00187499679263049"	"0.293678030034362"
"Event 4-E6"	"-216.5"	"0.00194169667853366"	"0.295619726712895"
"Event 4-E6"	"-215.5"	"0.00188959676765577"	"0.297509323480551"
"Event 4-E6"	"-214.5"	"0.00188329677843253"	"0.299392620258984"
"Event 4-E6"	"-213.5"	"0.00187809678732764"	"0.301270717046311"
"Event 4-E6"	"-212.5"	"0.00189689675516841"	"0.30316761380148"
"Event 4-E6"	"-211.5"	"0.00182809687285749"	"0.304995710674337"
"Event 4-E6"	"-210.5"	"0.00188649677295862"	"0.306882207447296"
"Event 4-E6"	"-209.5"	"0.00183119686755464"	"0.308713404314851"
"Event 4-E6"	"-208.5"	"0.00182709687456809"	"0.310540501189419"
"Event 4-E6"	"-207.5"	"0.00187809678732764"	"0.312418597976746"
"Event 4-E6"	"-206.5"	"0.00192809670179778"	"0.314346694678544"
"Event 4-E6"	"-205.5"	"0.00184379684600112"	"0.316190491524545"
