"event"	"age"	"PDF"	"CDF"
"PC_D"	"761.5"	"0.0261960416097925"	"0.306401998188934"
"PC_D"	"762.5"	"0.029407046710153"	"0.335809044899087"
"PC_D"	"763.5"	"0.0322200511783293"	"0.368029096077416"
"PC_D"	"764.5"	"0.0341200541962941"	"0.40214915027371"
"PC_D"	"765.5"	"0.0354400562929854"	"0.437589206566696"
"PC_D"	"766.5"	"0.0357400567695062"	"0.473329263336202"
"PC_D"	"767.5"	"0.0358700569759985"	"0.5091993203122"
"PC_D"	"768.5"	"0.0347400551811037"	"0.543939375493304"
"PC_D"	"769.5"	"0.0340600541009899"	"0.577999429594294"
"PC_D"	"770.5"	"0.0326600518772264"	"0.61065948147152"
"PC_D"	"771.5"	"0.0311000493993185"	"0.641759530870839"
"PC_D"	"772.5"	"0.0287450456586305"	"0.670504576529469"
"PC_D"	"773.5"	"0.0242270384822279"	"0.694731615011697"
"PC_D"	"774.5"	"0.0166670264739049"	"0.711398641485602"
"PC_D"	"775.5"	"0.0119510189829986"	"0.723349660468601"
"PC_D"	"776.5"	"0.0109230173501208"	"0.734272677818721"
"PC_D"	"777.5"	"0.0107850171309212"	"0.745057694949643"
"PC_D"	"778.5"	"0.0107180170244982"	"0.755775711974141"
"PC_D"	"779.5"	"0.0106220168720116"	"0.766397728846152"
"PC_D"	"780.5"	"0.0106110168545392"	"0.777008745700692"
"PC_D"	"781.5"	"0.0105450167497046"	"0.787553762450396"
"PC_D"	"782.5"	"0.0104970166734613"	"0.798050779123858"
"PC_D"	"783.5"	"0.0103940165098558"	"0.808444795633713"
"PC_D"	"784.5"	"0.0101060160523959"	"0.818550811686109"
"PC_D"	"785.5"	"0.0100720159983902"	"0.828622827684499"
"PC_D"	"786.5"	"0.0101150160666915"	"0.838737843751191"
"PC_D"	"787.5"	"0.0100310159332657"	"0.848768859684457"
"PC_D"	"788.5"	"0.0100330159364425"	"0.858801875620899"
"PC_D"	"789.5"	"0.0101140160651031"	"0.868915891686002"
"PC_D"	"790.5"	"0.00995101580619351"	"0.878866907492196"
"PC_D"	"791.5"	"0.00978501554251869"	"0.888651923034715"
"PC_D"	"792.5"	"0.00941501495480975"	"0.898066937989524"
