"event"	"age"	"PDF"	"CDF"
"Event 21 (660/670"	"-1732.5"	"0.00531498367290166"	"0.803759354531639"
"Event 21 (660/670"	"-1731.5"	"0.00531298367904544"	"0.809072338210684"
"Event 21 (660/670"	"-1730.5"	"0.00503498453303101"	"0.814107322743715"
"Event 21 (660/670"	"-1729.5"	"0.004778985319435"	"0.81888630806315"
"Event 21 (660/670"	"-1728.5"	"0.00482098519041559"	"0.823707293253566"
"Event 21 (660/670"	"-1727.5"	"0.00482298518427181"	"0.828530278437838"
"Event 21 (660/670"	"-1726.5"	"0.00473998543923873"	"0.833270263877076"
"Event 21 (660/670"	"-1725.5"	"0.00475598539008848"	"0.838026249267165"
"Event 21 (660/670"	"-1724.5"	"0.00455998599217903"	"0.842586235259344"
"Event 21 (660/670"	"-1723.5"	"0.00455998599217903"	"0.847146221251523"
"Event 21 (660/670"	"-1722.5"	"0.00455198601675416"	"0.851698207268277"
"Event 21 (660/670"	"-1721.5"	"0.00442698640074048"	"0.856125193669018"
"Event 21 (660/670"	"-1720.5"	"0.00439998648368152"	"0.860525180152699"
"Event 21 (660/670"	"-1719.5"	"0.00421498705198128"	"0.86474016720468"
"Event 21 (660/670"	"-1718.5"	"0.00409198742982381"	"0.868832154634504"
"Event 21 (660/670"	"-1717.5"	"0.00432498671407331"	"0.873157141348578"
"Event 21 (660/670"	"-1716.5"	"0.00420198709191585"	"0.877359128440493"
"Event 21 (660/670"	"-1715.5"	"0.00404198758341834"	"0.881401116023912"
"Event 21 (660/670"	"-1714.5"	"0.00402898762335292"	"0.885430103647265"
"Event 21 (660/670"	"-1713.5"	"0.00375198847426661"	"0.889182092121531"
"Event 21 (660/670"	"-1712.5"	"0.0037729884097569"	"0.892955080531288"
"Event 21 (660/670"	"-1711.5"	"0.0038039883145283"	"0.896759068845816"
"Event 21 (660/670"	"-1710.5"	"0.00361498889511561"	"0.900374057740932"
"Event 21 (660/670"	"-1709.5"	"0.00343998943269646"	"0.903814047173629"
"Event 21 (660/670"	"-1708.5"	"0.00347698931903651"	"0.907291036492665"
"Event 21 (660/670"	"-1707.5"	"0.00349598926067059"	"0.910787025753336"
"Event 21 (660/670"	"-1706.5"	"0.00329198988733627"	"0.914079015640672"
"Event 21 (660/670"	"-1705.5"	"0.0031999901699502"	"0.917279005810622"
"Event 21 (660/670"	"-1704.5"	"0.00302289071398202"	"0.920301896524604"
"Event 21 (660/670"	"-1703.5"	"0.00305419061783184"	"0.923356087142436"
"Event 21 (660/670"	"-1702.5"	"0.00296459089307324"	"0.926320678035509"
"Event 21 (660/670"	"-1701.5"	"0.0028728911747656"	"0.929193569210275"
"Event 21 (660/670"	"-1700.5"	"0.00281669134740585"	"0.932010260557681"
"Event 21 (660/670"	"-1699.5"	"0.00270419169299354"	"0.934714452250674"
"Event 21 (660/670"	"-1698.5"	"0.00270209169944451"	"0.937416543950119"
"Event 21 (660/670"	"-1697.5"	"0.00250419230737165"	"0.93992073625749"
"Event 21 (660/670"	"-1696.5"	"0.00252499224347633"	"0.942445728500967"
"Event 21 (660/670"	"-1695.5"	"0.00230419292174976"	"0.944749921422716"
"Event 21 (660/670"	"-1694.5"	"0.0021582933699386"	"0.946908214792655"
"Event 21 (660/670"	"-1693.5"	"0.00220419322893882"	"0.949112408021594"
"Event 21 (660/670"	"-1692.5"	"0.00212709346578158"	"0.951239501487375"
"Event 21 (660/670"	"-1691.5"	"0.00198129391366323"	"0.953220795401039"
"Event 21 (660/670"	"-1690.5"	"0.00192499408661067"	"0.955145789487649"
"Event 21 (660/670"	"-1689.5"	"0.00176249458579288"	"0.956908284073442"
"Event 21 (660/670"	"-1688.5"	"0.00173749466259015"	"0.958645778736032"
"Event 21 (660/670"	"-1687.5"	"0.00157919514887042"	"0.960224973884903"
"Event 21 (660/670"	"-1686.5"	"0.00164379495042629"	"0.961868768835329"
"Event 21 (660/670"	"-1685.5"	"0.00148749543056279"	"0.963356264265892"
"Event 21 (660/670"	"-1684.5"	"0.00138959573130087"	"0.964745859997193"
"Event 21 (660/670"	"-1683.5"	"0.00135629583359483"	"0.966102155830788"
"Event 21 (660/670"	"-1682.5"	"0.00138329575065378"	"0.967485451581441"
"Event 21 (660/670"	"-1681.5"	"0.00127499608333953"	"0.968760447664781"
"Event 21 (660/670"	"-1680.5"	"0.00118749635212996"	"0.969947944016911"
"Event 21 (660/670"	"-1679.5"	"0.00135629583359483"	"0.971304239850506"
