"event"	"age"	"PDF"	"CDF"
"Event CM9"	"-3294.5"	"0.000966105986958801"	"0.923036050254403"
"Event CM9"	"-3293.5"	"0.000981806084252304"	"0.924017856338656"
"Event CM9"	"-3292.5"	"0.000985306105941938"	"0.925003162444598"
"Event CM9"	"-3291.5"	"0.000933905787414165"	"0.925937068232012"
"Event CM9"	"-3290.5"	"0.000965405982620874"	"0.926902474214633"
"Event CM9"	"-3289.5"	"0.000965005980142059"	"0.927867480194775"
"Event CM9"	"-3288.5"	"0.000939605822737284"	"0.928807086017512"
"Event CM9"	"-3287.5"	"0.000962105962170648"	"0.929769191979683"
"Event CM9"	"-3286.5"	"0.000951505896482041"	"0.930720697876165"
"Event CM9"	"-3285.5"	"0.000931305771301865"	"0.931652003647467"
"Event CM9"	"-3284.5"	"0.000882105466407575"	"0.932534109113874"
"Event CM9"	"-3283.5"	"0.000907205621953239"	"0.933441314735827"
"Event CM9"	"-3282.5"	"0.000877605438520902"	"0.934318920174348"
"Event CM9"	"-3281.5"	"0.000892305529617367"	"0.935211225703966"
"Event CM9"	"-3280.5"	"0.000902505592827159"	"0.936113731296793"
"Event CM9"	"-3279.5"	"0.000884005478181948"	"0.936997736774975"
"Event CM9"	"-3278.5"	"0.000906505617615312"	"0.93790424239259"
"Event CM9"	"-3277.5"	"0.000860805334410657"	"0.938765047727001"
"Event CM9"	"-3276.5"	"0.00088640549305484"	"0.939651453220056"
"Event CM9"	"-3275.5"	"0.000859905328833323"	"0.940511358548889"
"Event CM9"	"-3274.5"	"0.000860105330072731"	"0.941371463878962"
"Event CM9"	"-3273.5"	"0.000881405462069648"	"0.942252869341031"
"Event CM9"	"-3272.5"	"0.000851805278637312"	"0.943104674619669"
"Event CM9"	"-3271.5"	"0.000841105212329001"	"0.943945779831998"
"Event CM9"	"-3270.5"	"0.000857505313960431"	"0.944803285145958"
"Event CM9"	"-3269.5"	"0.000847805253849158"	"0.945651090399807"
